"Family","Donor","CS","OD","OD_median","relab","relab_median","BaseMedia"
"Rikenellaceae",3,"Sorbitol",0.4135,0.4705,0.0004323325,0.00051120925,"BHI_10"
"Rikenellaceae",4,"Sorbitol",0.48,0.4705,NA,0.00051120925,"BHI_10"
"Rikenellaceae",5,"Sorbitol",0.4695,0.4705,NA,0.00051120925,"BHI_10"
"Rikenellaceae",6,"Sorbitol",0.438,0.4705,NA,0.00051120925,"BHI_10"
"Rikenellaceae",7,"Sorbitol",0.4705,0.4705,NA,0.00051120925,"BHI_10"
"Rikenellaceae",8,"Sorbitol",0.495,0.4705,0.000590086,0.00051120925,"BHI_10"
"Rikenellaceae",2,"Succinate",0.227,0.2215,0.000150365,0.000285894,"BHI_10"
"Rikenellaceae",3,"Succinate",0.1885,0.2215,0.000556895,0.000285894,"BHI_10"
"Rikenellaceae",4,"Succinate",0.2235,0.2215,NA,0.000285894,"BHI_10"
"Rikenellaceae",5,"Succinate",0.21,0.2215,0.000285894,0.000285894,"BHI_10"
"Rikenellaceae",6,"Succinate",0.189,0.2215,0.000209589,0.000285894,"BHI_10"
"Rikenellaceae",7,"Succinate",0.2215,0.2215,NA,0.000285894,"BHI_10"
"Rikenellaceae",8,"Succinate",0.231,0.2215,0.000691017,0.000285894,"BHI_10"
"Rikenellaceae",2,"Sucrose",0.496,0.5285,NA,0.000339361,"BHI_10"
"Rikenellaceae",3,"Sucrose",0.5115,0.5285,0.000339361,0.000339361,"BHI_10"
"Rikenellaceae",4,"Sucrose",0.5975,0.5285,NA,0.000339361,"BHI_10"
"Rikenellaceae",5,"Sucrose",0.5285,0.5285,NA,0.000339361,"BHI_10"
"Rikenellaceae",6,"Sucrose",0.455,0.5285,NA,0.000339361,"BHI_10"
"Rikenellaceae",7,"Sucrose",0.6125,0.5285,NA,0.000339361,"BHI_10"
"Rikenellaceae",8,"Sucrose",0.661,0.5285,NA,0.000339361,"BHI_10"
"Rikenellaceae",2,"ddH2O",0.207,0.207,NA,0.000392399,"BHI_10"
"Rikenellaceae",3,"ddH2O",0.1965,0.207,NA,0.000392399,"BHI_10"
"Rikenellaceae",4,"ddH2O",0.2175,0.207,NA,0.000392399,"BHI_10"
"Rikenellaceae",5,"ddH2O",0.205,0.207,NA,0.000392399,"BHI_10"
"Rikenellaceae",6,"ddH2O",0.2155,0.207,NA,0.000392399,"BHI_10"
"Rikenellaceae",7,"ddH2O",0.188,0.207,NA,0.000392399,"BHI_10"
"Rikenellaceae",8,"ddH2O",0.2135,0.207,0.000392399,0.000392399,"BHI_10"
"Ruminococcaceae",2,"Acetate",0.225,0.1965,0.090369853,0.090369853,"BHI_10"
"Ruminococcaceae",3,"Acetate",0.159,0.1965,0.1110331295,0.090369853,"BHI_10"
"Ruminococcaceae",4,"Acetate",0.1965,0.1965,0.100548604,0.090369853,"BHI_10"
"Ruminococcaceae",5,"Acetate",0.178,0.1965,0.0458921795,0.090369853,"BHI_10"
"Ruminococcaceae",6,"Acetate",0.1725,0.1965,0.0990706965,0.090369853,"BHI_10"
"Ruminococcaceae",7,"Acetate",0.2025,0.1965,0.046560133,0.090369853,"BHI_10"
"Ruminococcaceae",8,"Acetate",0.2035,0.1965,0.0874042985,0.090369853,"BHI_10"
"Ruminococcaceae",2,"Arabinose",0.459,0.474,0.03601724,0.037226246,"BHI_10"
"Ruminococcaceae",3,"Arabinose",0.4385,0.474,0.0190757525,0.037226246,"BHI_10"
"Ruminococcaceae",4,"Arabinose",0.474,0.474,0.0290287855,0.037226246,"BHI_10"
"Ruminococcaceae",5,"Arabinose",0.493,0.474,0.0431217775,0.037226246,"BHI_10"
"Ruminococcaceae",6,"Arabinose",0.5285,0.474,0.037226246,0.037226246,"BHI_10"
"Ruminococcaceae",7,"Arabinose",0.4635,0.474,0.041250284,0.037226246,"BHI_10"
"Ruminococcaceae",8,"Arabinose",0.5355,0.474,0.047211223,0.037226246,"BHI_10"
"Ruminococcaceae",2,"Citrate",0.2775,0.275,0.0581865985,0.0501968115,"BHI_10"
"Ruminococcaceae",3,"Citrate",0.2455,0.275,0.0501968115,0.0501968115,"BHI_10"
"Ruminococcaceae",4,"Citrate",0.2705,0.275,0.039266274,0.0501968115,"BHI_10"
"Ruminococcaceae",5,"Citrate",0.29,0.275,0.042467621,0.0501968115,"BHI_10"
"Ruminococcaceae",6,"Citrate",0.265,0.275,0.075065858,0.0501968115,"BHI_10"
"Ruminococcaceae",7,"Citrate",0.275,0.275,0.0443819085,0.0501968115,"BHI_10"
"Ruminococcaceae",8,"Citrate",0.331,0.275,0.0592200605,0.0501968115,"BHI_10"
"Ruminococcaceae",2,"Fructose",0.419,0.472,0.0403945965,0.0346951955,"BHI_10"
"Ruminococcaceae",3,"Fructose",0.457,0.472,0.0270814805,0.0346951955,"BHI_10"
"Ruminococcaceae",4,"Fructose",0.5045,0.472,0.0423502125,0.0346951955,"BHI_10"
"Ruminococcaceae",5,"Fructose",0.472,0.472,0.03227996,0.0346951955,"BHI_10"
"Ruminococcaceae",6,"Fructose",0.474,0.472,0.0346951955,0.0346951955,"BHI_10"
"Ruminococcaceae",7,"Fructose",0.4715,0.472,0.038911638,0.0346951955,"BHI_10"
"Ruminococcaceae",8,"Fructose",0.5845,0.472,0.019313597,0.0346951955,"BHI_10"
"Ruminococcaceae",2,"Fucose",0.2855,0.3895,0.0432539225,0.044241992,"BHI_10"
"Ruminococcaceae",3,"Fucose",0.3585,0.3895,0.044241992,0.044241992,"BHI_10"
"Ruminococcaceae",4,"Fucose",0.42,0.3895,0.0565249715,0.044241992,"BHI_10"
"Ruminococcaceae",5,"Fucose",0.4015,0.3895,0.038587327,0.044241992,"BHI_10"
"Ruminococcaceae",6,"Fucose",0.386,0.3895,0.0720893815,0.044241992,"BHI_10"
"Ruminococcaceae",7,"Fucose",0.3895,0.3895,0.037210006,0.044241992,"BHI_10"
"Ruminococcaceae",8,"Fucose",0.4085,0.3895,0.0569572155,0.044241992,"BHI_10"
"Ruminococcaceae",2,"Fumarate",0.2885,0.293,0.0566594945,0.0559122175,"BHI_10"
"Ruminococcaceae",3,"Fumarate",0.2655,0.293,0.0464742225,0.0559122175,"BHI_10"
"Ruminococcaceae",4,"Fumarate",0.329,0.293,0.1112878245,0.0559122175,"BHI_10"
"Ruminococcaceae",5,"Fumarate",0.293,0.293,0.0559122175,0.0559122175,"BHI_10"
"Ruminococcaceae",6,"Fumarate",0.2685,0.293,0.053551784,0.0559122175,"BHI_10"
"Ruminococcaceae",7,"Fumarate",0.293,0.293,0.063620515,0.0559122175,"BHI_10"
"Ruminococcaceae",8,"Fumarate",0.3175,0.293,0.0245154045,0.0559122175,"BHI_10"
"Ruminococcaceae",2,"Galacticol",0.27,0.363,0.067895091,0.043770286,"BHI_10"
"Ruminococcaceae",3,"Galacticol",0.334,0.363,0.044153306,0.043770286,"BHI_10"
"Ruminococcaceae",4,"Galacticol",0.44,0.363,0.035770743,0.043770286,"BHI_10"
"Ruminococcaceae",5,"Galacticol",0.458,0.363,0.043770286,0.043770286,"BHI_10"
"Ruminococcaceae",6,"Galacticol",0.2565,0.363,0.0439213635,0.043770286,"BHI_10"
"Ruminococcaceae",7,"Galacticol",0.42,0.363,0.0161256855,0.043770286,"BHI_10"
"Ruminococcaceae",8,"Galacticol",0.363,0.363,0.0296794905,0.043770286,"BHI_10"
"Ruminococcaceae",2,"Galactose",0.4275,0.459,0.0242615205,0.031752573,"BHI_10"
"Ruminococcaceae",3,"Galactose",0.4575,0.459,0.0268320125,0.031752573,"BHI_10"
"Ruminococcaceae",4,"Galactose",0.4945,0.459,0.016507125,0.031752573,"BHI_10"
"Ruminococcaceae",5,"Galactose",0.5305,0.459,0.031752573,0.031752573,"BHI_10"
"Ruminococcaceae",6,"Galactose",0.459,0.459,0.038029141,0.031752573,"BHI_10"
"Ruminococcaceae",7,"Galactose",0.433,0.459,0.039450078,0.031752573,"BHI_10"
"Ruminococcaceae",8,"Galactose",0.531,0.459,0.033670443,0.031752573,"BHI_10"
"Ruminococcaceae",2,"Glucose",0.424,0.491,0.03659348,0.02822435,"BHI_10"
"Ruminococcaceae",3,"Glucose",0.4665,0.491,0.0184942875,0.02822435,"BHI_10"
"Ruminococcaceae",4,"Glucose",0.503,0.491,0.031938638,0.02822435,"BHI_10"
"Ruminococcaceae",5,"Glucose",0.5105,0.491,0.025680037,0.02822435,"BHI_10"
"Ruminococcaceae",6,"Glucose",0.491,0.491,0.0276775045,0.02822435,"BHI_10"
"Ruminococcaceae",7,"Glucose",0.381,0.491,0.0407457885,0.02822435,"BHI_10"
"Ruminococcaceae",8,"Glucose",0.5805,0.491,0.02822435,0.02822435,"BHI_10"
"Ruminococcaceae",2,"Glycerol",0.2845,0.30725,0.047715783,0.02606655575,"BHI_10"
"Ruminococcaceae",3,"Glycerol",0.3405,0.30725,0.0268156285,0.02606655575,"BHI_10"
"Ruminococcaceae",4,"Glycerol",0.3185,0.30725,0.0153655555,0.02606655575,"BHI_10"
"Ruminococcaceae",5,"Glycerol",0.333,0.30725,0.028266827,0.02606655575,"BHI_10"
"Ruminococcaceae",6,"Glycerol",0.2635,0.30725,0.0103807205,0.02606655575,"BHI_10"
"Ruminococcaceae",7,"Glycerol",0.296,0.30725,0.025317483,0.02606655575,"BHI_10"
"Ruminococcaceae",8,"Glycerol",NA,0.30725,NA,0.02606655575,"BHI_10"
"Ruminococcaceae",2,"Lactose",0.471,0.4885,0.0314837905,0.032538001,"BHI_10"
"Ruminococcaceae",3,"Lactose",0.479,0.4885,0.0191381985,0.032538001,"BHI_10"
"Ruminococcaceae",4,"Lactose",0.4885,0.4885,0.016356551,0.032538001,"BHI_10"
"Ruminococcaceae",5,"Lactose",0.489,0.4885,0.032538001,0.032538001,"BHI_10"
"Ruminococcaceae",6,"Lactose",0.527,0.4885,0.040096187,0.032538001,"BHI_10"
"Ruminococcaceae",7,"Lactose",0.456,0.4885,0.045687042,0.032538001,"BHI_10"
"Ruminococcaceae",8,"Lactose",0.544,0.4885,0.043473518,0.032538001,"BHI_10"
"Ruminococcaceae",2,"Maltose",0.46,0.497,0.024916454,0.0169636665,"BHI_10"
"Ruminococcaceae",3,"Maltose",0.497,0.497,0.01689232,0.0169636665,"BHI_10"
"Ruminococcaceae",4,"Maltose",0.504,0.497,0.0130316,0.0169636665,"BHI_10"
"Ruminococcaceae",5,"Maltose",0.4965,0.497,0.0169636665,0.0169636665,"BHI_10"
"Ruminococcaceae",6,"Maltose",0.521,0.497,0.0245640035,0.0169636665,"BHI_10"
"Ruminococcaceae",7,"Maltose",0.4605,0.497,0.048092944,0.0169636665,"BHI_10"
"Ruminococcaceae",8,"Maltose",0.5665,0.497,0.014211845,0.0169636665,"BHI_10"
"Ruminococcaceae",2,"Mannitol",0.521,0.5095,0.0344531945,0.036765207,"BHI_10"
"Ruminococcaceae",3,"Mannitol",0.4475,0.5095,0.0253786155,0.036765207,"BHI_10"
"Ruminococcaceae",4,"Mannitol",0.4975,0.5095,0.031937988,0.036765207,"BHI_10"
"Ruminococcaceae",5,"Mannitol",0.5205,0.5095,0.036765207,0.036765207,"BHI_10"
"Ruminococcaceae",6,"Mannitol",0.4965,0.5095,0.0394432625,0.036765207,"BHI_10"
"Ruminococcaceae",7,"Mannitol",0.5095,0.5095,0.04165802,0.036765207,"BHI_10"
"Ruminococcaceae",8,"Mannitol",0.5235,0.5095,0.042921774,0.036765207,"BHI_10"
"Ruminococcaceae",2,"Mannose",0.4565,0.5305,0.0367600775,0.033076444,"BHI_10"
"Ruminococcaceae",3,"Mannose",0.4925,0.5305,0.0135578025,0.033076444,"BHI_10"
"Ruminococcaceae",4,"Mannose",0.5305,0.5305,0.033076444,0.033076444,"BHI_10"
"Ruminococcaceae",5,"Mannose",0.5535,0.5305,0.024325629,0.033076444,"BHI_10"
"Ruminococcaceae",6,"Mannose",0.5705,0.5305,0.027622625,0.033076444,"BHI_10"
"Ruminococcaceae",7,"Mannose",0.5275,0.5305,0.0415306135,0.033076444,"BHI_10"
"Ruminococcaceae",8,"Mannose",0.5635,0.5305,0.0340378885,0.033076444,"BHI_10"
"Ruminococcaceae",2,"Melibiose",0.561,0.561,0.03872239,0.027679998,"BHI_10"
"Ruminococcaceae",3,"Melibiose",0.603,0.561,0.021144577,0.027679998,"BHI_10"
"Ruminococcaceae",4,"Melibiose",0.47,0.561,0.024406713,0.027679998,"BHI_10"
"Ruminococcaceae",5,"Melibiose",0.521,0.561,0.0236112595,0.027679998,"BHI_10"
"Ruminococcaceae",6,"Melibiose",0.4965,0.561,0.0376485855,0.027679998,"BHI_10"
"Ruminococcaceae",7,"Melibiose",0.683,0.561,0.027679998,0.027679998,"BHI_10"
"Ruminococcaceae",8,"Melibiose",0.5795,0.561,0.0287752535,0.027679998,"BHI_10"
"Ruminococcaceae",2,"Oxaloacetate",0.279,0.278,0.1049439505,0.0597313015,"BHI_10"
"Ruminococcaceae",3,"Oxaloacetate",0.278,0.278,0.0597313015,0.0597313015,"BHI_10"
"Ruminococcaceae",4,"Oxaloacetate",0.247,0.278,0.062244789,0.0597313015,"BHI_10"
"Ruminococcaceae",5,"Oxaloacetate",0.269,0.278,0.0365546095,0.0597313015,"BHI_10"
"Ruminococcaceae",6,"Oxaloacetate",0.271,0.278,0.090403011,0.0597313015,"BHI_10"
"Ruminococcaceae",7,"Oxaloacetate",0.286,0.278,0.0493787735,0.0597313015,"BHI_10"
"Ruminococcaceae",8,"Oxaloacetate",0.314,0.278,0.052374493,0.0597313015,"BHI_10"
"Ruminococcaceae",2,"Pyruvate",0.3315,0.309,0.037641875,0.0463000095,"BHI_10"
"Ruminococcaceae",3,"Pyruvate",0.279,0.309,0.0463000095,0.0463000095,"BHI_10"
"Ruminococcaceae",4,"Pyruvate",0.309,0.309,0.038771315,0.0463000095,"BHI_10"
"Ruminococcaceae",5,"Pyruvate",0.3125,0.309,0.046828954,0.0463000095,"BHI_10"
"Ruminococcaceae",6,"Pyruvate",0.2795,0.309,0.0577887965,0.0463000095,"BHI_10"
"Ruminococcaceae",7,"Pyruvate",0.2895,0.309,0.041476605,0.0463000095,"BHI_10"
"Ruminococcaceae",8,"Pyruvate",0.3765,0.309,0.0483544475,0.0463000095,"BHI_10"
"Ruminococcaceae",2,"Rhamnose",0.3735,0.355,0.0372707245,0.0470693945,"BHI_10"
"Ruminococcaceae",3,"Rhamnose",0.355,0.355,0.0547063895,0.0470693945,"BHI_10"
"Ruminococcaceae",4,"Rhamnose",0.3535,0.355,0.072635388,0.0470693945,"BHI_10"
"Ruminococcaceae",5,"Rhamnose",0.3665,0.355,0.042410893,0.0470693945,"BHI_10"
"Ruminococcaceae",6,"Rhamnose",0.297,0.355,0.0768752115,0.0470693945,"BHI_10"
"Ruminococcaceae",7,"Rhamnose",0.3405,0.355,0.0419355255,0.0470693945,"BHI_10"
"Ruminococcaceae",8,"Rhamnose",0.379,0.355,0.0470693945,0.0470693945,"BHI_10"
"Ruminococcaceae",2,"Ribose",0.3435,0.3985,0.04452947,0.036395543,"BHI_10"
"Ruminococcaceae",3,"Ribose",0.3725,0.3985,0.035492981,0.036395543,"BHI_10"
"Ruminococcaceae",4,"Ribose",0.3415,0.3985,0.027767585,0.036395543,"BHI_10"
"Ruminococcaceae",5,"Ribose",0.554,0.3985,0.0196765425,0.036395543,"BHI_10"
"Ruminococcaceae",6,"Ribose",0.4195,0.3985,0.04376148,0.036395543,"BHI_10"
"Ruminococcaceae",7,"Ribose",0.3985,0.3985,0.0544578415,0.036395543,"BHI_10"
"Ruminococcaceae",8,"Ribose",0.425,0.3985,0.036395543,0.036395543,"BHI_10"
"Ruminococcaceae",2,"Sorbitol",0.484,0.4705,0.034686748,0.034686748,"BHI_10"
"Ruminococcaceae",3,"Sorbitol",0.4135,0.4705,0.0293911965,0.034686748,"BHI_10"
"Ruminococcaceae",4,"Sorbitol",0.48,0.4705,0.028095353,0.034686748,"BHI_10"
"Ruminococcaceae",5,"Sorbitol",0.4695,0.4705,0.041994998,0.034686748,"BHI_10"
"Ruminococcaceae",6,"Sorbitol",0.438,0.4705,0.047438715,0.034686748,"BHI_10"
"Ruminococcaceae",7,"Sorbitol",0.4705,0.4705,0.0495413375,0.034686748,"BHI_10"
"Ruminococcaceae",8,"Sorbitol",0.495,0.4705,0.0237752005,0.034686748,"BHI_10"
"Ruminococcaceae",2,"Succinate",0.227,0.2215,0.087833976,0.0694140605,"BHI_10"
"Ruminococcaceae",3,"Succinate",0.1885,0.2215,0.1212836575,0.0694140605,"BHI_10"
"Ruminococcaceae",4,"Succinate",0.2235,0.2215,0.0675210755,0.0694140605,"BHI_10"
"Ruminococcaceae",5,"Succinate",0.21,0.2215,0.0522524585,0.0694140605,"BHI_10"
"Ruminococcaceae",6,"Succinate",0.189,0.2215,0.0694140605,0.0694140605,"BHI_10"
"Ruminococcaceae",7,"Succinate",0.2215,0.2215,0.047768401,0.0694140605,"BHI_10"
"Ruminococcaceae",8,"Succinate",0.231,0.2215,0.0763982165,0.0694140605,"BHI_10"
"Ruminococcaceae",2,"Sucrose",0.496,0.5285,0.0121436205,0.0237768455,"BHI_10"
"Ruminococcaceae",3,"Sucrose",0.5115,0.5285,0.0254544205,0.0237768455,"BHI_10"
"Ruminococcaceae",4,"Sucrose",0.5975,0.5285,0.0263374635,0.0237768455,"BHI_10"
"Ruminococcaceae",5,"Sucrose",0.5285,0.5285,0.0093420875,0.0237768455,"BHI_10"
"Ruminococcaceae",6,"Sucrose",0.455,0.5285,0.0237768455,0.0237768455,"BHI_10"
"Ruminococcaceae",7,"Sucrose",0.6125,0.5285,0.027297605,0.0237768455,"BHI_10"
"Ruminococcaceae",8,"Sucrose",0.661,0.5285,0.014939122,0.0237768455,"BHI_10"
"Ruminococcaceae",2,"ddH2O",0.207,0.207,0.101518137,0.079266279,"BHI_10"
"Ruminococcaceae",3,"ddH2O",0.1965,0.207,0.079266279,0.079266279,"BHI_10"
"Ruminococcaceae",4,"ddH2O",0.2175,0.207,0.0984161515,0.079266279,"BHI_10"
"Ruminococcaceae",5,"ddH2O",0.205,0.207,0.0482191645,0.079266279,"BHI_10"
"Ruminococcaceae",6,"ddH2O",0.2155,0.207,0.05470487,0.079266279,"BHI_10"
"Ruminococcaceae",7,"ddH2O",0.188,0.207,0.0519741915,0.079266279,"BHI_10"
"Ruminococcaceae",8,"ddH2O",0.2135,0.207,0.0931803625,0.079266279,"BHI_10"
"Streptococcaceae",2,"Acetate",0.225,0.1965,0.1197704985,0.1026961535,"BHI_10"
"Streptococcaceae",3,"Acetate",0.159,0.1965,0.193436326,0.1026961535,"BHI_10"
"Streptococcaceae",4,"Acetate",0.1965,0.1965,0.1026961535,0.1026961535,"BHI_10"
"Streptococcaceae",5,"Acetate",0.178,0.1965,0.0029032855,0.1026961535,"BHI_10"
"Streptococcaceae",6,"Acetate",0.1725,0.1965,0.0784956715,0.1026961535,"BHI_10"
"Streptococcaceae",7,"Acetate",0.2025,0.1965,0.0258074945,0.1026961535,"BHI_10"
"Streptococcaceae",8,"Acetate",0.2035,0.1965,0.232365323,0.1026961535,"BHI_10"
"Streptococcaceae",2,"Arabinose",0.459,0.474,0.001039823,0.00510502225,"BHI_10"
"Streptococcaceae",3,"Arabinose",0.4385,0.474,0.010276997,0.00510502225,"BHI_10"
"Streptococcaceae",4,"Arabinose",0.474,0.474,0.00661471,0.00510502225,"BHI_10"
"Streptococcaceae",5,"Arabinose",0.493,0.474,NA,0.00510502225,"BHI_10"
"Streptococcaceae",6,"Arabinose",0.5285,0.474,NA,0.00510502225,"BHI_10"
"Streptococcaceae",7,"Arabinose",0.4635,0.474,NA,0.00510502225,"BHI_10"
"Streptococcaceae",8,"Arabinose",0.5355,0.474,0.0035953345,0.00510502225,"BHI_10"
"Streptococcaceae",2,"Citrate",0.2775,0.275,NA,0.0005510035,"BHI_10"
"Streptococcaceae",3,"Citrate",0.2455,0.275,NA,0.0005510035,"BHI_10"
"Streptococcaceae",4,"Citrate",0.2705,0.275,NA,0.0005510035,"BHI_10"
"Streptococcaceae",5,"Citrate",0.29,0.275,NA,0.0005510035,"BHI_10"
"Streptococcaceae",6,"Citrate",0.265,0.275,NA,0.0005510035,"BHI_10"
"Streptococcaceae",7,"Citrate",0.275,0.275,0.000498598,0.0005510035,"BHI_10"
"Streptococcaceae",8,"Citrate",0.331,0.275,0.000603409,0.0005510035,"BHI_10"
"Streptococcaceae",2,"Fructose",0.419,0.472,0.03401627,0.0560052205,"BHI_10"
"Streptococcaceae",3,"Fructose",0.457,0.472,0.039026514,0.0560052205,"BHI_10"
"Streptococcaceae",4,"Fructose",0.5045,0.472,0.195545135,0.0560052205,"BHI_10"
"Streptococcaceae",5,"Fructose",0.472,0.472,0.000546209,0.0560052205,"BHI_10"
"Streptococcaceae",6,"Fructose",0.474,0.472,0.072983927,0.0560052205,"BHI_10"
"Streptococcaceae",7,"Fructose",0.4715,0.472,NA,0.0560052205,"BHI_10"
"Streptococcaceae",8,"Fructose",0.5845,0.472,0.217799338,0.0560052205,"BHI_10"
"Streptococcaceae",2,"Fucose",0.2855,0.3895,0.0035132865,0.007714894,"BHI_10"
"Streptococcaceae",3,"Fucose",0.3585,0.3895,0.016049787,0.007714894,"BHI_10"
"Streptococcaceae",4,"Fucose",0.42,0.3895,0.007714894,0.007714894,"BHI_10"
"Streptococcaceae",5,"Fucose",0.4015,0.3895,0.000475987,0.007714894,"BHI_10"
"Streptococcaceae",6,"Fucose",0.386,0.3895,0.001911315,0.007714894,"BHI_10"
"Streptococcaceae",7,"Fucose",0.3895,0.3895,0.070960644,0.007714894,"BHI_10"
"Streptococcaceae",8,"Fucose",0.4085,0.3895,0.016601394,0.007714894,"BHI_10"
"Streptococcaceae",2,"Fumarate",0.2885,0.293,0.00123555,0.0025356525,"BHI_10"
"Streptococcaceae",3,"Fumarate",0.2655,0.293,0.0032522495,0.0025356525,"BHI_10"
"Streptococcaceae",4,"Fumarate",0.329,0.293,0.0007602185,0.0025356525,"BHI_10"
"Streptococcaceae",5,"Fumarate",0.293,0.293,0.004698253,0.0025356525,"BHI_10"
"Streptococcaceae",6,"Fumarate",0.2685,0.293,NA,0.0025356525,"BHI_10"
"Streptococcaceae",7,"Fumarate",0.293,0.293,0.052119527,0.0025356525,"BHI_10"
"Streptococcaceae",8,"Fumarate",0.3175,0.293,0.0018190555,0.0025356525,"BHI_10"
"Streptococcaceae",2,"Galacticol",0.27,0.363,0.004275642,0.0092477535,"BHI_10"
"Streptococcaceae",3,"Galacticol",0.334,0.363,0.0092477535,0.0092477535,"BHI_10"
"Streptococcaceae",4,"Galacticol",0.44,0.363,0.018700857,0.0092477535,"BHI_10"
"Streptococcaceae",5,"Galacticol",0.458,0.363,0.0019760925,0.0092477535,"BHI_10"
"Streptococcaceae",6,"Galacticol",0.2565,0.363,0.000253653,0.0092477535,"BHI_10"
"Streptococcaceae",7,"Galacticol",0.42,0.363,0.054748388,0.0092477535,"BHI_10"
"Streptococcaceae",8,"Galacticol",0.363,0.363,0.014685476,0.0092477535,"BHI_10"
"Streptococcaceae",2,"Galactose",0.4275,0.459,0.173153796,0.05284903225,"BHI_10"
"Streptococcaceae",3,"Galactose",0.4575,0.459,0.0837937245,0.05284903225,"BHI_10"
"Streptococcaceae",4,"Galactose",0.4945,0.459,0.02190434,0.05284903225,"BHI_10"
"Streptococcaceae",5,"Galactose",0.5305,0.459,0.010518165,0.05284903225,"BHI_10"
"Streptococcaceae",6,"Galactose",0.459,0.459,NA,0.05284903225,"BHI_10"
"Streptococcaceae",7,"Galactose",0.433,0.459,4.01e-05,0.05284903225,"BHI_10"
"Streptococcaceae",8,"Galactose",0.531,0.459,0.095484163,0.05284903225,"BHI_10"
"Streptococcaceae",2,"Glucose",0.424,0.491,0.019307211,0.10759236225,"BHI_10"
"Streptococcaceae",3,"Glucose",0.4665,0.491,0.1896294315,0.10759236225,"BHI_10"
"Streptococcaceae",4,"Glucose",0.503,0.491,0.0737735295,0.10759236225,"BHI_10"
"Streptococcaceae",5,"Glucose",0.5105,0.491,0.0407711715,0.10759236225,"BHI_10"
"Streptococcaceae",6,"Glucose",0.491,0.491,0.146638651,0.10759236225,"BHI_10"
"Streptococcaceae",7,"Glucose",0.381,0.491,NA,0.10759236225,"BHI_10"
"Streptococcaceae",8,"Glucose",0.5805,0.491,0.141411195,0.10759236225,"BHI_10"
"Streptococcaceae",2,"Glycerol",0.2845,0.30725,0.007508091,0.007508091,"BHI_10"
"Streptococcaceae",3,"Glycerol",0.3405,0.30725,0.0749788805,0.007508091,"BHI_10"
"Streptococcaceae",4,"Glycerol",0.3185,0.30725,0.001286765,0.007508091,"BHI_10"
"Streptococcaceae",5,"Glycerol",0.333,0.30725,0.0040415845,0.007508091,"BHI_10"
"Streptococcaceae",6,"Glycerol",0.2635,0.30725,0.0189985215,0.007508091,"BHI_10"
"Streptococcaceae",7,"Glycerol",0.296,0.30725,NA,0.007508091,"BHI_10"
"Streptococcaceae",8,"Glycerol",NA,0.30725,NA,0.007508091,"BHI_10"
"Streptococcaceae",2,"Lactose",0.471,0.4885,0.061056694,0.0599682935,"BHI_10"
"Streptococcaceae",3,"Lactose",0.479,0.4885,0.219646457,0.0599682935,"BHI_10"
"Streptococcaceae",4,"Lactose",0.4885,0.4885,0.138640213,0.0599682935,"BHI_10"
"Streptococcaceae",5,"Lactose",0.489,0.4885,0.058879893,0.0599682935,"BHI_10"
"Streptococcaceae",6,"Lactose",0.527,0.4885,0.002091768,0.0599682935,"BHI_10"
"Streptococcaceae",7,"Lactose",0.456,0.4885,NA,0.0599682935,"BHI_10"
"Streptococcaceae",8,"Lactose",0.544,0.4885,0.043933018,0.0599682935,"BHI_10"
"Streptococcaceae",2,"Maltose",0.46,0.497,0.005105032,0.1573129375,"BHI_10"
"Streptococcaceae",3,"Maltose",0.497,0.497,0.203990713,0.1573129375,"BHI_10"
"Streptococcaceae",4,"Maltose",0.504,0.497,0.222174057,0.1573129375,"BHI_10"
"Streptococcaceae",5,"Maltose",0.4965,0.497,0.110635162,0.1573129375,"BHI_10"
"Streptococcaceae",6,"Maltose",0.521,0.497,0.105718525,0.1573129375,"BHI_10"
"Streptococcaceae",7,"Maltose",0.4605,0.497,NA,0.1573129375,"BHI_10"
"Streptococcaceae",8,"Maltose",0.5665,0.497,0.3007905995,0.1573129375,"BHI_10"
"Streptococcaceae",2,"Mannitol",0.521,0.5095,NA,0.004401128,"BHI_10"
"Streptococcaceae",3,"Mannitol",0.4475,0.5095,0.0134170715,0.004401128,"BHI_10"
"Streptococcaceae",4,"Mannitol",0.4975,0.5095,0.007738376,0.004401128,"BHI_10"
"Streptococcaceae",5,"Mannitol",0.5205,0.5095,0.004401128,0.004401128,"BHI_10"
"Streptococcaceae",6,"Mannitol",0.4965,0.5095,NA,0.004401128,"BHI_10"
"Streptococcaceae",7,"Mannitol",0.5095,0.5095,0.000179351,0.004401128,"BHI_10"
"Streptococcaceae",8,"Mannitol",0.5235,0.5095,0.000105346,0.004401128,"BHI_10"
"Streptococcaceae",2,"Mannose",0.4565,0.5305,0.024394504,0.0588794655,"BHI_10"
"Streptococcaceae",3,"Mannose",0.4925,0.5305,0.092080905,0.0588794655,"BHI_10"
"Streptococcaceae",4,"Mannose",0.5305,0.5305,0.155184591,0.0588794655,"BHI_10"
"Streptococcaceae",5,"Mannose",0.5535,0.5305,0.0080937065,0.0588794655,"BHI_10"
"Streptococcaceae",6,"Mannose",0.5705,0.5305,NA,0.0588794655,"BHI_10"
"Streptococcaceae",7,"Mannose",0.5275,0.5305,0.534464416,0.0588794655,"BHI_10"
"Streptococcaceae",8,"Mannose",0.5635,0.5305,0.025678026,0.0588794655,"BHI_10"
